PRN Index,PRN VRAM,PRN Type,GPU Index
378,45,1,168
379,45,1,168
380,44,1,169
381,44,1,169
382,44,1,169
383,44,1,170
384,43,1,170
385,43,1,170
456,20,1,170
386,43,1,171
387,43,1,171
388,43,1,171
453,21,1,171
389,43,1,172
390,43,1,172
391,43,1,172
454,21,1,172
392,42,1,173
393,42,1,173
394,42,1,173
444,24,1,173
395,41,1,174
396,41,1,174
397,41,1,174
438,27,1,174
398,41,1,175
399,40,1,175
400,40,1,175
434,29,1,175
401,40,1,176
402,39,1,176
403,39,1,176
426,32,1,176
405,38,1,177
406,38,1,177
407,37,1,177
408,37,1,177
409,37,1,178
410,36,1,178
411,36,1,178
412,36,1,178
413,36,1,179
414,35,1,179
415,35,1,179
416,35,1,179
417,35,1,180
418,35,1,180
419,35,1,180
420,35,1,180
421,34,1,181
422,33,1,181
423,33,1,181
424,33,1,181
427,32,1,182
429,31,1,182
430,30,1,182
431,30,1,182
439,27,1,182
432,30,1,183
437,28,1,183
440,27,1,183
441,27,1,183
443,25,1,183
445,23,1,184
446,23,1,184
447,23,1,184
448,23,1,184
449,23,1,184
450,22,1,184
451,22,1,185
452,22,1,185
455,21,1,185
457,20,1,185
458,20,1,185
459,100,2,186
599,50,2,186
460,100,2,187
600,49,2,187
461,100,2,188
601,49,2,188
462,100,2,189
602,49,2,189
463,100,2,190
603,48,2,190
464,99,2,191
597,51,2,191
465,99,2,192
598,51,2,192
466,99,2,193
604,48,2,193
467,98,2,194
595,52,2,194
468,97,2,195
592,53,2,195
469,96,2,196
590,54,2,196
470,96,2,197
591,54,2,197
471,96,2,198
593,53,2,198
472,96,2,199
594,53,2,199
473,95,2,200
588,55,2,200
474,94,2,201
584,56,2,201
475,94,2,202
585,56,2,202
476,93,2,203
581,57,2,203
477,92,2,204
578,58,2,204
478,92,2,205
579,58,2,205
479,92,2,206
580,58,2,206
480,91,2,207
577,59,2,207
481,90,2,208
572,60,2,208
482,90,2,209
573,60,2,209
483,90,2,210
574,60,2,210
484,90,2,211
575,60,2,211
485,90,2,212
576,60,2,212
486,90,2,213
582,57,2,213
487,90,2,214
583,57,2,214
488,90,2,215
586,56,2,215
489,90,2,216
587,56,2,216
490,90,2,217
589,55,2,217
491,89,2,218
596,52,2,218
492,89,2,219
605,47,2,219
493,89,2,220
606,47,2,220
494,89,2,221
607,47,2,221
495,88,2,222
569,62,2,222
496,88,2,223
570,62,2,223
497,88,2,224
571,62,2,224
498,88,2,225
608,47,2,225
499,87,2,226
568,63,2,226
500,87,2,227
609,47,2,227
501,87,2,228
610,46,2,228
502,87,2,229
611,46,2,229
503,86,2,230
566,64,2,230
504,86,2,231
567,64,2,231
505,86,2,232
612,45,2,232
506,86,2,233
613,45,2,233
507,86,2,234
614,44,2,234
697,20,2,234
508,86,2,235
615,44,2,235
698,20,2,235
509,86,2,236
616,44,2,236
699,20,2,236
510,85,2,237
563,65,2,237
511,85,2,238
564,65,2,238
512,85,2,239
565,65,2,239
513,84,2,240
559,66,2,240
514,84,2,241
560,66,2,241
515,84,2,242
561,66,2,242
516,83,2,243
555,67,2,243
517,83,2,244
556,67,2,244
518,83,2,245
557,67,2,245
519,82,2,246
552,68,2,246
520,82,2,247
553,68,2,247
521,82,2,248
554,68,2,248
522,81,2,249
551,69,2,249
523,81,2,250
558,67,2,250
524,79,2,251
543,71,2,251
525,78,2,252
541,72,2,252
526,78,2,253
542,72,2,253
527,77,2,254
538,73,2,254
528,77,2,255
539,73,2,255
529,77,2,256
540,73,2,256
530,77,2,257
544,71,2,257
531,76,2,258
536,74,2,258
532,76,2,259
537,74,2,259
533,76,2,260
545,71,2,260
534,75,2,261
535,75,2,261
546,71,2,262
547,70,2,262
548,70,2,263
549,70,2,263
550,70,2,264
562,66,2,264
617,44,2,265
618,44,2,265
619,44,2,265
620,43,2,266
621,43,2,266
622,42,2,266
694,21,2,266
623,42,2,267
624,42,2,267
625,41,2,267
688,25,2,267
626,41,2,268
627,41,2,268
628,40,2,268
677,28,2,268
629,40,2,269
630,39,2,269
631,39,2,269
658,32,2,269
632,38,2,270
633,38,2,270
634,38,2,270
644,36,2,270
635,38,2,271
636,38,2,271
637,38,2,271
645,36,2,271
638,38,2,272
639,37,2,272
640,37,2,272
641,37,2,272
642,37,2,273
643,37,2,273
646,36,2,273
647,36,2,273
648,36,2,274
649,36,2,274
650,36,2,274
651,35,2,274
652,35,2,275
653,35,2,275
654,34,2,275
655,34,2,275
656,33,2,276
657,33,2,276
659,32,2,276
660,32,2,276
661,32,2,277
662,32,2,277
663,31,2,277
664,31,2,277
689,24,2,277
665,31,2,278
666,31,2,278
667,31,2,278
668,31,2,278
683,26,2,278
669,31,2,279
670,31,2,279
671,30,2,279
672,30,2,279
678,28,2,279
673,30,2,280
674,29,2,280
675,29,2,280
676,29,2,280
679,28,2,280
680,28,2,281
681,27,2,281
682,27,2,281
684,26,2,281
685,26,2,281
686,26,2,282
687,26,2,282
690,24,2,282
691,24,2,282
692,24,2,282
693,23,2,282
695,21,2,283
696,21,2,283
