PRN Index,PRN VRAM,PRN Type,GPU Index
301,134,4,80
302,133,4,80
347,84,4,80
335,94,4,80
380,44,4,80
415,106,5,81
406,112,5,81
424,89,5,81
425,88,5,81
453,54,5,81
461,43,5,81
246,107,3,82
250,102,3,82
287,50,3,82
257,97,3,82
230,126,3,82
233,123,3,83
238,118,3,83
282,61,3,83
261,93,3,83
263,86,3,83
309,126,4,84
310,124,4,84
311,124,4,84
312,124,4,84
77,46,0,85
79,43,0,85
47,84,0,85
37,98,0,85
59,70,0,85
67,55,0,85
39,97,0,85
3,137,0,86
85,40,0,86
8,132,0,86
54,77,0,86
26,107,0,86
224,134,3,87
259,94,3,87
245,107,3,87
243,111,3,87
290,45,3,87
419,94,5,88
421,92,5,88
436,74,5,88
431,80,5,88
429,82,5,88
446,64,5,88
472,121,6,89
473,121,6,89
474,120,6,89
475,118,6,89
508,73,6,90
509,73,6,90
510,70,6,90
511,68,6,90
513,65,6,90
514,65,6,90
515,61,6,90
64,60,0,91
38,98,0,91
7,133,0,91
134,89,1,91
107,117,1,91
156,56,1,92
165,43,1,92
146,70,1,92
96,130,1,92
148,69,1,92
101,124,1,92
418,97,5,93
405,112,5,93
420,93,5,93
444,67,5,93
458,46,5,93
442,68,5,93
4,136,0,94
29,105,0,94
81,43,0,94
5,136,0,94
57,74,0,94
303,132,4,95
304,130,4,95
305,130,4,95
329,100,4,95
480,110,6,96
481,110,6,96
482,108,6,96
483,106,6,96
512,66,6,96
135,89,1,97
133,90,1,97
116,112,1,97
128,93,1,97
153,62,1,97
161,54,1,97
179,120,2,98
170,139,2,98
205,69,2,98
210,55,2,98
213,50,2,98
468,127,6,99
469,123,6,99
470,123,6,99
471,123,6,99
