PRN Index,PRN VRAM,PRN Type,GPU Index
332,47,1,102
224,96,1,103
333,47,1,103
225,95,1,104
309,55,1,104
226,94,1,105
308,56,1,105
227,94,1,106
310,55,1,106
228,94,1,107
311,55,1,107
229,94,1,108
312,55,1,108
230,92,1,109
303,58,1,109
231,92,1,110
304,57,1,110
232,92,1,111
305,57,1,111
233,90,1,112
298,60,1,112
234,90,1,113
299,60,1,113
236,87,1,114
292,63,1,114
237,87,1,115
293,62,1,115
238,86,1,116
294,62,1,116
239,86,1,117
295,61,1,117
240,86,1,118
296,61,1,118
241,86,1,119
297,61,1,119
242,86,1,120
300,60,1,120
243,85,1,121
290,65,1,121
244,85,1,122
291,65,1,122
245,84,1,123
301,60,1,123
246,84,1,124
302,59,1,124
247,84,1,125
306,57,1,125
248,84,1,126
307,57,1,126
249,83,1,127
288,67,1,127
250,83,1,128
289,67,1,128
251,82,1,129
285,68,1,129
252,82,1,130
286,68,1,130
253,82,1,131
287,68,1,131
254,82,1,132
313,55,1,132
255,82,1,133
314,55,1,133
256,81,1,134
284,69,1,134
257,80,1,135
282,70,1,135
258,80,1,136
283,70,1,136
259,79,1,137
279,71,1,137
260,79,1,138
280,71,1,138
261,79,1,139
281,71,1,139
262,79,1,140
315,55,1,140
263,78,1,141
278,72,1,141
264,78,1,142
316,55,1,142
265,78,1,143
317,55,1,143
266,78,1,144
334,47,1,144
384,25,1,144
267,77,1,145
275,73,1,145
268,77,1,146
276,73,1,146
269,76,1,147
273,74,1,147
270,76,1,148
274,74,1,148
271,75,1,149
272,75,1,149
277,73,1,150
335,46,1,150
365,31,1,150
336,45,1,151
337,45,1,151
338,45,1,151
339,43,1,152
340,42,1,152
341,41,1,152
386,24,1,152
342,41,1,153
343,41,1,153
344,41,1,153
378,27,1,153
345,40,1,154
346,40,1,154
347,40,1,154
370,30,1,154
348,40,1,155
349,38,1,155
350,37,1,155
355,35,1,155
351,37,1,156
352,37,1,156
353,36,1,156
354,36,1,156
356,35,1,157
357,34,1,157
358,33,1,157
359,33,1,157
360,33,1,158
361,33,1,158
362,32,1,158
363,32,1,158
398,20,1,158
364,32,1,159
366,31,1,159
367,31,1,159
368,31,1,159
385,25,1,159
369,31,1,160
371,30,1,160
372,30,1,160
373,29,1,160
374,29,1,160
375,29,1,161
376,29,1,161
377,28,1,161
379,27,1,161
380,27,1,161
381,27,1,162
382,26,1,162
383,26,1,162
387,24,1,162
388,23,1,162
389,23,1,162
390,23,1,163
391,22,1,163
392,22,1,163
393,21,1,163
394,21,1,163
395,21,1,163
399,20,1,163
396,21,1,164
397,21,1,164
400,100,2,164
401,100,2,165
511,50,2,165
402,99,2,166
510,51,2,166
403,99,2,167
512,48,2,167
404,98,2,168
507,52,2,168
405,97,2,169
501,53,2,169
406,97,2,170
502,53,2,170
407,96,2,171
499,54,2,171
408,96,2,172
500,54,2,172
409,95,2,173
495,55,2,173
410,95,2,174
496,55,2,174
411,95,2,175
497,55,2,175
412,95,2,176
498,55,2,176
413,94,2,177
492,56,2,177
414,94,2,178
493,56,2,178
415,93,2,179
487,57,2,179
416,91,2,180
486,59,2,180
417,91,2,181
488,57,2,181
418,91,2,182
489,57,2,182
419,90,2,183
485,60,2,183
420,90,2,184
490,57,2,184
421,90,2,185
491,57,2,185
422,89,2,186
482,61,2,186
423,89,2,187
483,61,2,187
424,89,2,188
484,61,2,188
425,88,2,189
479,62,2,189
426,87,2,190
475,63,2,190
427,87,2,191
476,63,2,191
428,87,2,192
477,63,2,192
429,86,2,193
471,64,2,193
430,85,2,194
467,65,2,194
431,84,2,195
466,66,2,195
432,84,2,196
468,65,2,196
433,84,2,197
469,65,2,197
434,84,2,198
470,65,2,198
435,84,2,199
472,64,2,199
436,83,2,200
463,67,2,200
437,83,2,201
464,67,2,201
438,81,2,202
459,69,2,202
439,81,2,203
460,69,2,203
440,81,2,204
461,68,2,204
441,80,2,205
462,68,2,205
442,79,2,206
465,67,2,206
443,79,2,207
473,64,2,207
444,79,2,208
474,64,2,208
445,78,2,209
478,63,2,209
446,77,2,210
458,73,2,210
447,77,2,211
480,62,2,211
448,77,2,212
481,62,2,212
449,77,2,213
494,56,2,213
450,76,2,214
456,74,2,214
451,75,2,215
452,75,2,215
453,75,2,216
454,75,2,216
455,75,2,217
457,74,2,217
503,53,2,218
504,53,2,218
523,44,2,218
505,53,2,219
506,53,2,219
524,44,2,219
508,52,2,220
509,52,2,220
519,46,2,220
513,48,2,221
514,48,2,221
515,48,2,221
516,48,2,222
517,47,2,222
518,47,2,222
520,46,2,223
521,46,2,223
522,45,2,223
525,43,2,224
526,43,2,224
527,42,2,224
588,22,2,224
528,42,2,225
529,42,2,225
530,42,2,225
581,24,2,225
531,42,2,226
532,42,2,226
533,42,2,226
582,24,2,226
534,41,2,227
535,41,2,227
536,40,2,227
570,28,2,227
537,40,2,228
538,39,2,228
539,38,2,228
553,33,2,228
540,38,2,229
541,37,2,229
542,37,2,229
543,37,2,229
544,37,2,230
545,36,2,230
546,35,2,230
547,34,2,230
548,34,2,231
549,34,2,231
550,34,2,231
551,34,2,231
552,34,2,232
554,33,2,232
555,33,2,232
556,32,2,232
557,32,2,233
558,31,2,233
559,31,2,233
560,31,2,233
579,25,2,233
561,30,2,234
562,30,2,234
563,29,2,234
564,29,2,234
565,29,2,234
566,29,2,235
567,29,2,235
568,29,2,235
569,29,2,235
571,27,2,235
572,27,2,236
573,26,2,236
574,26,2,236
575,26,2,236
576,26,2,236
577,26,2,237
578,26,2,237
580,25,2,237
583,24,2,237
584,24,2,237
585,24,2,237
586,23,2,238
587,23,2,238
589,22,2,238
590,22,2,238
591,22,2,238
592,21,2,238
593,21,2,239
594,21,2,239
595,21,2,239
596,20,2,239
597,20,2,239
598,20,2,239
599,20,2,239
