PRN Index,PRN VRAM,PRN Type,GPU Index
396,121,5,26
397,121,5,26
398,120,5,26
399,119,5,26
350,83,4,27
351,82,4,27
352,81,4,27
353,79,4,27
354,79,4,27
355,78,4,27
495,85,6,28
497,83,6,28
498,81,6,28
499,80,6,28
500,78,6,28
501,76,6,28
271,74,3,29
272,72,3,29
274,68,3,29
275,68,3,29
276,68,3,29
277,67,3,29
278,67,3,29
144,74,1,30
145,73,1,30
146,70,1,30
147,69,1,30
148,69,1,30
150,65,1,30
151,65,1,30
102,124,1,31
104,122,1,31
105,121,1,31
106,119,1,31
177,126,2,32
178,123,2,32
179,120,2,32
180,117,2,32
356,78,4,33
357,76,4,33
358,75,4,33
361,66,4,33
362,65,4,33
363,63,4,33
364,63,4,33
47,84,0,34
48,83,0,34
49,81,0,34
50,81,0,34
51,80,0,34
52,80,0,34
231,124,3,35
232,123,3,35
233,123,3,35
234,122,3,35
253,100,3,36
254,99,3,36
255,98,3,36
256,98,3,36
257,97,3,36
34,100,0,37
35,99,0,37
36,99,0,37
37,98,0,37
38,98,0,37
60,69,0,38
61,68,0,38
62,67,0,38
63,65,0,38
64,60,0,38
65,56,0,38
66,55,0,38
67,55,0,38
171,137,2,39
172,136,2,39
173,132,2,39
190,90,2,39
392,124,5,40
393,124,5,40
394,124,5,40
395,123,5,40
468,127,6,41
469,123,6,41
470,123,6,41
471,123,6,41
9,132,0,42
10,130,0,42
11,129,0,42
25,107,0,42
93,135,1,43
94,133,1,43
95,130,1,43
121,100,1,43
120,106,1,44
122,100,1,44
123,99,1,44
124,99,1,44
126,94,1,44
174,131,2,45
175,131,2,45
176,128,2,45
185,108,2,45
244,109,3,46
245,107,3,46
246,107,3,46
247,106,3,46
273,69,3,46
248,105,3,47
249,104,3,47
251,102,3,47
252,101,3,47
263,86,3,47
309,126,4,48
310,124,4,48
311,124,4,48
312,124,4,48
317,115,4,49
319,113,4,49
320,113,4,49
321,112,4,49
377,45,4,49
322,110,4,50
323,109,4,50
325,107,4,50
326,105,4,50
360,67,4,50
338,91,4,51
339,91,4,51
341,89,4,51
342,89,4,51
343,88,4,51
375,50,4,51
409,109,5,52
410,109,5,52
412,108,5,52
413,108,5,52
446,64,5,52
436,74,5,53
437,73,5,53
438,73,5,53
439,71,5,53
440,70,5,53
441,69,5,53
443,68,5,53
465,137,6,54
466,135,6,54
467,128,6,54
485,98,6,54
516,60,6,55
517,58,6,55
518,58,6,55
519,58,6,55
522,56,6,55
523,54,6,55
524,52,6,55
525,51,6,55
526,51,6,55
3,137,0,56
4,136,0,56
5,136,0,56
43,90,0,56
87,139,1,57
88,139,1,57
89,137,1,57
137,84,1,57
112,113,1,58
113,113,1,58
114,112,1,58
115,112,1,58
164,49,1,58
181,113,2,59
182,113,2,59
183,112,2,59
184,111,2,59
213,50,2,59
198,76,2,60
200,74,2,60
201,74,2,60
202,73,2,60
203,72,2,60
204,71,2,60
209,59,2,60
222,138,3,61
223,137,3,61
224,134,3,61
262,90,3,61
297,138,4,62
298,137,4,62
299,135,4,62
340,89,4,62
303,132,4,63
304,130,4,63
305,130,4,63
324,107,4,63
344,87,4,64
345,86,4,64
346,85,4,64
347,84,4,64
348,84,4,64
359,73,4,64
405,112,5,65
406,112,5,65
407,110,5,65
408,110,5,65
450,55,5,65
490,91,6,66
491,90,6,66
492,90,6,66
493,86,6,66
494,86,6,66
520,56,6,66
0,140,0,67
1,138,0,67
2,137,0,67
45,85,0,67
6,135,0,68
7,133,0,68
8,132,0,68
33,100,0,68
12,127,0,69
13,125,0,69
14,125,0,69
15,123,0,69
24,112,0,70
26,107,0,70
27,106,0,70
28,105,0,70
59,70,0,70
29,105,0,71
30,104,0,71
31,103,0,71
32,102,0,71
44,86,0,71
53,77,0,72
54,77,0,72
55,76,0,72
56,75,0,72
57,74,0,72
58,73,0,72
75,48,0,72
68,55,0,73
69,54,0,73
70,53,0,73
71,51,0,73
72,50,0,73
73,50,0,73
74,49,0,73
76,46,0,73
77,46,0,73
78,46,0,73
90,135,1,74
91,135,1,74
92,135,1,74
125,95,1,74
96,130,1,75
97,129,1,75
98,127,1,75
110,114,1,75
99,127,1,76
100,126,1,76
101,124,1,76
103,123,1,76
116,112,1,77
117,108,1,77
118,107,1,77
119,106,1,77
149,67,1,77
127,93,1,78
128,93,1,78
129,91,1,78
130,91,1,78
131,90,1,78
166,42,1,78
132,90,1,79
133,90,1,79
134,89,1,79
135,89,1,79
136,86,1,79
156,56,1,79
168,140,2,80
169,139,2,80
170,139,2,80
196,82,2,80
186,106,2,81
187,103,2,81
188,102,2,81
189,101,2,81
192,88,2,81
191,89,2,82
193,87,2,82
194,86,2,82
195,84,2,82
197,79,2,82
199,75,2,82
225,134,3,83
226,132,3,83
227,132,3,83
250,102,3,83
228,127,3,84
229,127,3,84
230,126,3,84
236,120,3,84
240,114,3,85
241,113,3,85
242,111,3,85
243,111,3,85
286,51,3,85
294,139,4,86
295,139,4,86
296,139,4,86
349,83,4,86
300,135,4,87
301,134,4,87
302,133,4,87
331,98,4,87
306,130,4,88
307,129,4,88
308,127,4,88
318,114,4,88
327,104,4,89
328,102,4,89
329,100,4,89
330,99,4,89
334,95,4,89
383,139,5,90
384,138,5,90
385,134,5,90
424,89,5,90
386,134,5,91
387,129,5,91
388,129,5,91
411,108,5,91
389,129,5,92
390,127,5,92
391,127,5,92
400,117,5,92
414,106,5,93
415,106,5,93
416,106,5,93
417,97,5,93
427,85,5,93
423,90,5,94
425,88,5,94
426,87,5,94
428,85,5,94
429,82,5,94
442,68,5,94
462,140,6,95
463,139,6,95
464,137,6,95
496,84,6,95
476,117,6,96
477,116,6,96
478,112,6,96
479,112,6,96
535,43,6,96
480,110,6,97
481,110,6,97
482,108,6,97
483,106,6,97
512,66,6,97
502,75,6,98
503,75,6,98
504,74,6,98
505,74,6,98
506,73,6,98
507,73,6,98
521,56,6,98
215,47,2,99
216,46,2,99
217,45,2,99
218,43,2,99
219,41,2,99
220,41,2,99
293,40,3,99
221,40,2,99
