PRN Index,PRN VRAM,PRN Type,GPU Index
127,7,2,0
128,7,2,0
129,7,2,0
130,7,2,0
100,10,2,0
101,10,2,0
102,10,2,0
103,10,2,0
104,10,2,0
105,10,2,0
106,10,2,0
131,7,2,1
132,7,2,1
133,6,2,1
134,6,2,1
135,6,2,1
136,6,2,1
137,5,2,1
138,5,2,1
139,5,2,1
140,5,2,1
141,4,2,1
142,4,2,1
143,4,2,1
144,4,2,1
145,4,2,1
146,4,2,1
148,3,2,1
149,3,2,1
150,3,2,1
151,3,2,1
152,3,2,1
147,3,2,1
4,10,0,2
5,10,0,2
6,10,0,2
7,9,0,2
8,9,0,2
9,9,0,2
49,3,0,2
23,7,0,2
24,7,0,2
25,7,0,2
26,7,0,2
27,7,0,2
35,5,0,2
70,8,1,3
71,8,1,3
72,8,1,3
88,4,1,3
107,10,2,3
108,10,2,3
109,9,2,3
110,9,2,3
111,9,2,3
112,9,2,3
113,9,2,3
124,7,2,3
14,8,0,4
15,8,0,4
16,8,0,4
17,8,0,4
19,7,0,4
20,7,0,4
21,7,0,4
22,7,0,4
73,8,1,4
74,7,1,4
75,7,1,4
76,7,1,4
77,7,1,4
89,4,1,4
39,5,0,5
40,5,0,5
41,4,0,5
42,4,0,5
43,4,0,5
44,4,0,5
45,4,0,5
46,4,0,5
47,4,0,5
48,4,0,5
51,3,0,5
52,3,0,5
53,3,0,5
54,2,0,5
55,2,0,5
56,2,0,5
57,2,0,5
0,10,0,5
1,10,0,5
2,10,0,5
3,10,0,5
28,6,0,6
29,6,0,6
30,6,0,6
31,6,0,6
32,6,0,6
33,6,0,6
34,6,0,6
36,5,0,6
37,5,0,6
38,5,0,6
50,3,0,6
10,9,0,6
11,8,0,6
12,8,0,6
13,8,0,6
18,7,0,6
157,10,3,7
158,10,3,7
160,9,3,7
161,9,3,7
162,9,3,7
163,9,3,7
182,5,3,7
164,9,3,7
165,9,3,7
193,2,3,7
90,4,1,8
91,4,1,8
92,4,1,8
93,3,1,8
94,3,1,8
95,2,1,8
96,2,1,8
97,2,1,8
98,2,1,8
99,2,1,8
62,10,1,8
63,10,1,8
64,9,1,8
65,9,1,8
66,9,1,8
67,9,1,8
68,8,1,8
69,8,1,8
114,9,2,9
115,9,2,9
116,8,2,9
117,8,2,9
118,8,2,9
119,8,2,9
120,8,2,9
121,8,2,9
122,8,2,9
123,8,2,9
125,7,2,9
126,7,2,9
153,2,2,9
166,9,3,10
167,9,3,10
168,9,3,10
169,8,3,10
170,8,3,10
171,8,3,10
172,8,3,10
173,8,3,10
174,7,3,10
175,7,3,10
156,10,3,10
159,9,3,10
78,7,1,11
79,7,1,11
80,6,1,11
81,6,1,11
82,6,1,11
83,6,1,11
84,6,1,11
85,5,1,11
86,5,1,11
87,5,1,11
58,10,1,11
59,10,1,11
60,10,1,11
61,10,1,11
189,3,3,12
176,7,3,12
177,6,3,12
178,6,3,12
179,6,3,12
180,6,3,12
181,6,3,12
183,5,3,12
184,5,3,12
185,4,3,12
186,4,3,12
187,4,3,12
190,3,3,12
191,3,3,12
192,3,3,12
194,2,3,12
195,2,3,12
196,2,3,12
154,10,3,12
155,10,3,12
188,3,3,12
