PRN Index,PRN VRAM,PRN Type,GPU Index
144,41,0,69
145,41,0,69
146,41,0,69
188,27,0,69
147,40,0,70
148,40,0,70
149,40,0,70
179,29,0,70
150,40,0,71
151,39,0,71
152,39,0,71
180,29,0,71
153,39,0,72
154,39,0,72
155,39,0,72
177,33,0,72
156,39,0,73
157,38,0,73
158,37,0,73
162,36,0,73
159,37,0,74
160,37,0,74
161,37,0,74
163,36,0,74
164,36,0,75
165,36,0,75
166,36,0,75
167,36,0,75
168,36,0,76
169,36,0,76
170,35,0,76
171,35,0,76
172,35,0,77
173,35,0,77
174,34,0,77
175,34,0,77
176,34,0,78
178,33,0,78
181,29,0,78
182,29,0,78
192,25,0,78
184,28,0,79
185,28,0,79
186,28,0,79
187,28,0,79
189,26,0,79
190,26,0,80
191,26,0,80
193,25,0,80
194,25,0,80
195,25,0,80
198,23,0,80
196,24,0,81
199,23,0,81
200,22,0,81
201,22,0,81
203,21,0,81
204,20,0,81
205,100,1,82
318,50,1,82
206,100,1,83
319,50,1,83
207,100,1,84
320,49,1,84
208,100,1,85
321,48,1,85
209,100,1,86
322,48,1,86
210,99,1,87
323,47,1,87
211,99,1,88
324,47,1,88
212,99,1,89
325,47,1,89
213,99,1,90
326,47,1,90
214,98,1,91
313,52,1,91
215,98,1,92
314,52,1,92
216,98,1,93
315,52,1,93
217,97,1,94
316,52,1,94
218,97,1,95
317,52,1,95
219,97,1,96
327,46,1,96
220,96,1,97
309,54,1,97
221,96,1,98
310,54,1,98
222,96,1,99
311,54,1,99
223,94,1,100
306,56,1,100
224,94,1,101
307,56,1,101
225,93,1,102
303,57,1,102
226,92,1,103
299,58,1,103
227,92,1,104
300,58,1,104
228,92,1,105
301,58,1,105
229,91,1,106
296,59,1,106
230,91,1,107
297,59,1,107
231,91,1,108
298,59,1,108
232,91,1,109
302,58,1,109
233,90,1,110
295,60,1,110
234,89,1,111
293,61,1,111
235,89,1,112
294,61,1,112
236,88,1,113
288,62,1,113
237,88,1,114
289,62,1,114
238,88,1,115
290,62,1,115
239,88,1,116
291,62,1,116
240,88,1,117
292,62,1,117
241,88,1,118
304,57,1,118
242,87,1,119
305,57,1,119
243,86,1,120
286,64,1,120
244,86,1,121
287,64,1,121
245,86,1,122
308,55,1,122
246,85,1,123
284,65,1,123
247,85,1,124
285,65,1,124
248,84,1,125
283,66,1,125
249,84,1,126
312,54,1,126
250,84,1,127
328,46,1,127
396,20,1,127
251,83,1,128
280,67,1,128
252,82,1,129
276,68,1,129
253,79,1,130
271,71,1,130
254,78,1,131
268,72,1,131
255,77,1,132
267,73,1,132
256,77,1,133
269,72,1,133
257,77,1,134
270,72,1,134
258,76,1,135
264,74,1,135
259,76,1,136
265,74,1,136
260,76,1,137
266,74,1,137
261,75,1,138
262,75,1,138
263,75,1,139
272,71,1,139
273,70,1,140
274,69,1,140
275,69,1,141
277,68,1,141
278,68,1,142
279,68,1,142
281,67,1,143
282,67,1,143
329,44,1,144
330,44,1,144
331,43,1,144
332,43,1,145
333,41,1,145
334,41,1,145
373,25,1,145
335,41,1,146
336,41,1,146
337,40,1,146
365,28,1,146
338,39,1,147
339,39,1,147
340,38,1,147
345,34,1,147
341,37,1,148
342,37,1,148
343,37,1,148
344,36,1,148
346,33,1,149
347,32,1,149
348,32,1,149
349,32,1,149
390,21,1,149
350,31,1,150
351,31,1,150
352,30,1,150
353,30,1,150
366,28,1,150
354,30,1,151
355,30,1,151
356,30,1,151
357,30,1,151
358,30,1,151
359,29,1,152
360,29,1,152
361,29,1,152
362,29,1,152
363,29,1,152
364,29,1,153
367,28,1,153
368,27,1,153
369,27,1,153
370,27,1,153
371,26,1,154
372,26,1,154
374,25,1,154
375,25,1,154
376,25,1,154
383,23,1,154
377,25,1,155
378,25,1,155
379,25,1,155
380,24,1,155
381,24,1,155
382,24,1,155
384,23,1,156
385,23,1,156
386,23,1,156
387,23,1,156
388,23,1,156
389,22,1,156
391,21,1,157
392,21,1,157
393,21,1,157
394,21,1,157
395,21,1,157
397,100,2,158
529,50,2,158
398,99,2,159
527,51,2,159
399,99,2,160
528,51,2,160
400,99,2,161
530,50,2,161
401,99,2,162
531,49,2,162
402,98,2,163
522,52,2,163
403,98,2,164
523,52,2,164
404,97,2,165
513,53,2,165
405,97,2,166
514,53,2,166
406,97,2,167
515,53,2,167
407,97,2,168
516,53,2,168
408,95,2,169
507,55,2,169
409,95,2,170
508,55,2,170
410,95,2,171
509,55,2,171
411,94,2,172
505,56,2,172
412,94,2,173
506,56,2,173
413,94,2,174
510,54,2,174
414,93,2,175
502,57,2,175
415,93,2,176
503,57,2,176
416,93,2,177
504,57,2,177
417,92,2,178
498,58,2,178
418,92,2,179
499,58,2,179
419,92,2,180
500,58,2,180
420,91,2,181
495,59,2,181
421,91,2,182
496,59,2,182
422,91,2,183
497,59,2,183
423,90,2,184
494,60,2,184
424,90,2,185
501,58,2,185
425,90,2,186
511,54,2,186
426,90,2,187
512,54,2,187
427,89,2,188
492,61,2,188
428,89,2,189
493,61,2,189
429,89,2,190
517,53,2,190
430,89,2,191
518,53,2,191
431,89,2,192
519,53,2,192
432,88,2,193
491,62,2,193
433,88,2,194
520,53,2,194
434,88,2,195
521,53,2,195
435,88,2,196
524,52,2,196
436,87,2,197
489,63,2,197
437,87,2,198
490,63,2,198
438,87,2,199
525,52,2,199
439,85,2,200
480,65,2,200
440,84,2,201
479,66,2,201
441,84,2,202
481,65,2,202
442,83,2,203
478,67,2,203
443,83,2,204
482,65,2,204
444,83,2,205
483,65,2,205
445,82,2,206
477,68,2,206
446,82,2,207
484,64,2,207
447,81,2,208
475,69,2,208
448,81,2,209
476,69,2,209
449,81,2,210
485,64,2,210
450,81,2,211
486,64,2,211
451,80,2,212
487,64,2,212
452,80,2,213
488,64,2,213
453,80,2,214
526,52,2,214
454,80,2,215
532,49,2,215
599,20,2,215
455,79,2,216
474,71,2,216
456,79,2,217
533,49,2,217
597,22,2,217
457,78,2,218
473,72,2,218
458,78,2,219
534,49,2,219
595,23,2,219
459,77,2,220
470,73,2,220
460,75,2,221
461,75,2,221
462,75,2,222
463,75,2,222
464,75,2,223
465,75,2,223
466,74,2,224
467,74,2,224
468,74,2,225
469,74,2,225
471,73,2,226
472,73,2,226
535,49,2,227
536,47,2,227
537,47,2,227
538,47,2,228
539,47,2,228
540,46,2,228
541,45,2,229
542,44,2,229
543,43,2,229
544,42,2,230
545,42,2,230
546,42,2,230
592,24,2,230
547,41,2,231
548,40,2,231
549,39,2,231
572,30,2,231
550,39,2,232
551,39,2,232
552,37,2,232
561,35,2,232
553,37,2,233
554,37,2,233
555,37,2,233
556,37,2,233
557,37,2,234
558,36,2,234
559,36,2,234
560,36,2,234
562,35,2,235
563,34,2,235
564,34,2,235
565,34,2,235
566,33,2,236
567,32,2,236
568,32,2,236
569,32,2,236
570,32,2,237
571,31,2,237
573,29,2,237
574,29,2,237
575,28,2,237
576,28,2,238
577,28,2,238
578,27,2,238
579,27,2,238
580,26,2,238
581,26,2,239
582,26,2,239
583,26,2,239
584,26,2,239
585,26,2,239
586,26,2,240
587,26,2,240
588,26,2,240
589,25,2,240
590,25,2,240
598,22,2,240
591,25,2,241
593,24,2,241
594,24,2,241
596,23,2,241
