PRN Index,PRN VRAM,PRN Type,GPU Index
453,21,1,170
388,43,1,171
389,43,1,171
390,43,1,171
454,21,1,171
391,43,1,172
392,42,1,172
393,42,1,172
445,23,1,172
394,42,1,173
395,41,1,173
396,41,1,173
443,25,1,173
397,41,1,174
398,41,1,174
399,40,1,174
437,28,1,174
400,40,1,175
401,40,1,175
402,39,1,175
429,31,1,175
403,39,1,176
405,38,1,176
406,38,1,176
414,35,1,176
407,37,1,177
408,37,1,177
409,37,1,177
410,36,1,177
411,36,1,178
412,36,1,178
413,36,1,178
415,35,1,178
416,35,1,179
417,35,1,179
418,35,1,179
419,35,1,179
420,35,1,180
421,34,1,180
422,33,1,180
423,33,1,180
424,33,1,181
426,32,1,181
427,32,1,181
430,30,1,181
446,23,1,181
431,30,1,182
432,30,1,182
434,29,1,182
438,27,1,182
439,27,1,182
440,27,1,183
441,27,1,183
444,24,1,183
447,23,1,183
448,23,1,183
449,23,1,183
450,22,1,184
451,22,1,184
452,22,1,184
455,21,1,184
457,20,1,184
458,20,1,184
693,23,2,184
459,100,2,185
599,50,2,185
460,100,2,186
600,49,2,186
461,100,2,187
601,49,2,187
462,100,2,188
602,49,2,188
463,100,2,189
603,48,2,189
464,99,2,190
597,51,2,190
465,99,2,191
598,51,2,191
466,99,2,192
604,48,2,192
467,98,2,193
595,52,2,193
468,97,2,194
592,53,2,194
469,96,2,195
590,54,2,195
470,96,2,196
591,54,2,196
471,96,2,197
593,53,2,197
472,96,2,198
594,53,2,198
473,95,2,199
588,55,2,199
474,94,2,200
584,56,2,200
475,94,2,201
585,56,2,201
476,93,2,202
581,57,2,202
477,92,2,203
578,58,2,203
478,92,2,204
579,58,2,204
479,92,2,205
580,58,2,205
480,91,2,206
577,59,2,206
481,90,2,207
572,60,2,207
482,90,2,208
573,60,2,208
483,90,2,209
574,60,2,209
484,90,2,210
575,60,2,210
485,90,2,211
576,60,2,211
486,90,2,212
582,57,2,212
487,90,2,213
583,57,2,213
488,90,2,214
586,56,2,214
489,90,2,215
587,56,2,215
490,90,2,216
589,55,2,216
491,89,2,217
596,52,2,217
492,89,2,218
605,47,2,218
493,89,2,219
606,47,2,219
494,89,2,220
607,47,2,220
495,88,2,221
569,62,2,221
496,88,2,222
570,62,2,222
497,88,2,223
571,62,2,223
498,88,2,224
608,47,2,224
499,87,2,225
568,63,2,225
500,87,2,226
609,47,2,226
501,87,2,227
610,46,2,227
502,87,2,228
611,46,2,228
503,86,2,229
566,64,2,229
504,86,2,230
567,64,2,230
505,86,2,231
612,45,2,231
506,86,2,232
613,45,2,232
507,86,2,233
614,44,2,233
697,20,2,233
508,86,2,234
615,44,2,234
698,20,2,234
509,86,2,235
616,44,2,235
699,20,2,235
510,85,2,236
563,65,2,236
511,85,2,237
564,65,2,237
512,85,2,238
565,65,2,238
513,84,2,239
559,66,2,239
514,84,2,240
560,66,2,240
515,84,2,241
561,66,2,241
516,83,2,242
555,67,2,242
517,83,2,243
556,67,2,243
518,83,2,244
557,67,2,244
519,82,2,245
552,68,2,245
520,82,2,246
553,68,2,246
521,82,2,247
554,68,2,247
522,81,2,248
551,69,2,248
523,81,2,249
558,67,2,249
524,79,2,250
543,71,2,250
525,78,2,251
541,72,2,251
526,78,2,252
542,72,2,252
527,77,2,253
538,73,2,253
528,77,2,254
539,73,2,254
529,77,2,255
540,73,2,255
530,77,2,256
544,71,2,256
531,76,2,257
536,74,2,257
532,76,2,258
537,74,2,258
533,76,2,259
545,71,2,259
534,75,2,260
535,75,2,260
546,71,2,261
547,70,2,261
548,70,2,262
549,70,2,262
550,70,2,263
562,66,2,263
617,44,2,264
618,44,2,264
619,44,2,264
620,43,2,265
621,43,2,265
622,42,2,265
694,21,2,265
623,42,2,266
624,42,2,266
625,41,2,266
688,25,2,266
626,41,2,267
627,41,2,267
628,40,2,267
677,28,2,267
629,40,2,268
630,39,2,268
631,39,2,268
658,32,2,268
632,38,2,269
633,38,2,269
634,38,2,269
644,36,2,269
635,38,2,270
636,38,2,270
637,38,2,270
645,36,2,270
638,38,2,271
