PRN Index,PRN VRAM,PRN Type,GPU Index
415,106,5,62
428,85,5,63
451,55,5,63
431,80,5,63
445,67,5,63
456,50,5,63
455,53,5,63
449,58,5,63
460,44,5,63
23,114,0,64
77,46,0,64
79,43,0,64
80,43,0,64
81,43,0,64
82,42,0,64
51,80,0,64
52,80,0,64
174,131,2,65
175,131,2,65
176,128,2,65
185,108,2,65
363,63,4,66
364,63,4,66
365,63,4,66
367,62,4,66
368,59,4,66
369,59,4,66
370,58,4,66
366,62,4,66
129,91,1,67
147,69,1,67
137,84,1,67
139,79,1,67
114,112,1,67
154,60,1,67
316,115,4,68
336,92,4,68
313,123,4,68
314,119,4,68
378,45,4,68
12,127,0,69
13,125,0,69
14,125,0,69
15,123,0,69
9,132,0,70
10,130,0,70
11,129,0,70
25,107,0,70
136,86,1,71
123,99,1,71
124,99,1,71
155,59,1,71
116,112,1,71
166,42,1,71
286,51,3,72
277,67,3,72
285,56,3,72
267,81,3,72
283,59,3,72
234,122,3,72
282,61,3,72
16,122,0,73
17,120,0,73
18,120,0,73
19,119,0,73
117,108,1,74
119,106,1,74
120,106,1,74
121,100,1,74
138,79,1,74
264,86,3,75
273,69,3,75
274,68,3,75
275,68,3,75
276,68,3,75
223,137,3,75
130,91,1,76
131,90,1,76
132,90,1,76
148,69,1,76
133,90,1,76
146,70,1,76
220,41,2,77
202,73,2,77
206,67,2,77
171,137,2,77
210,55,2,77
177,126,2,77
442,68,5,78
443,68,5,78
423,90,5,78
418,97,5,78
452,54,5,78
395,123,5,78
311,124,4,79
300,135,4,79
301,134,4,79
338,91,4,79
420,93,5,80
421,92,5,80
422,91,5,80
427,85,5,80
430,82,5,80
453,54,5,80
486,94,6,81
487,93,6,81
479,112,6,81
507,73,6,81
500,78,6,81
534,44,6,81
68,55,0,82
69,54,0,82
70,53,0,82
49,81,0,82
50,81,0,82
21,116,0,82
74,49,0,82
249,104,3,83
250,102,3,83
259,94,3,83
252,101,3,83
266,82,3,83
78,46,0,84
53,77,0,84
54,77,0,84
20,119,0,84
47,84,0,84
48,83,0,84
149,67,1,85
150,65,1,85
151,65,1,85
152,63,1,85
153,62,1,85
104,122,1,85
156,56,1,85
87,139,1,86
122,100,1,86
134,89,1,86
163,52,1,86
113,113,1,86
354,79,4,87
356,78,4,87
357,76,4,87
358,75,4,87
372,57,4,87
361,66,4,87
362,65,4,87
397,121,5,88
398,120,5,88
399,119,5,88
402,115,5,88
440,70,5,89
436,74,5,89
437,73,5,89
438,73,5,89
439,71,5,89
441,69,5,89
55,76,0,90
56,75,0,90
57,74,0,90
58,73,0,90
75,48,0,90
71,51,0,90
72,50,0,90
73,50,0,90
94,133,1,91
95,130,1,91
96,130,1,91
118,107,1,91
532,45,6,92
529,48,6,92
523,54,6,92
501,76,6,92
502,75,6,92
476,117,6,92
497,83,6,92
108,116,1,93
161,54,1,93
127,93,1,93
162,53,1,93
109,115,1,93
165,43,1,93
128,93,1,94
167,40,1,94
115,112,1,94
157,56,1,94
106,119,1,94
158,55,1,94
288,46,3,95
291,41,3,95
246,107,3,95
262,90,3,95
229,127,3,95
292,41,3,95
290,45,3,95
284,57,3,96
240,114,3,96
281,63,3,96
269,76,3,96
270,75,3,96
239,114,3,96
323,109,4,97
309,126,4,97
310,124,4,97
347,84,4,97
394,124,5,98
389,129,5,98
400,117,5,98
410,109,5,98
