PRN Index,PRN VRAM,PRN Type,GPU Index
224,96,1,103
333,47,1,103
225,95,1,104
309,55,1,104
226,94,1,105
308,56,1,105
227,94,1,106
310,55,1,106
228,94,1,107
311,55,1,107
229,94,1,108
312,55,1,108
230,92,1,109
303,58,1,109
231,92,1,110
304,57,1,110
232,92,1,111
305,57,1,111
233,90,1,112
298,60,1,112
234,90,1,113
299,60,1,113
235,89,1,114
295,61,1,114
236,87,1,115
292,63,1,115
237,87,1,116
293,62,1,116
238,86,1,117
294,62,1,117
239,86,1,118
296,61,1,118
240,86,1,119
297,61,1,119
241,86,1,120
300,60,1,120
242,86,1,121
301,60,1,121
243,85,1,122
290,65,1,122
244,85,1,123
291,65,1,123
245,84,1,124
302,59,1,124
246,84,1,125
306,57,1,125
247,84,1,126
307,57,1,126
248,84,1,127
313,55,1,127
249,83,1,128
288,67,1,128
250,83,1,129
289,67,1,129
251,82,1,130
285,68,1,130
252,82,1,131
286,68,1,131
253,82,1,132
287,68,1,132
254,82,1,133
314,55,1,133
255,82,1,134
315,55,1,134
256,81,1,135
284,69,1,135
257,80,1,136
282,70,1,136
258,80,1,137
283,70,1,137
259,79,1,138
279,71,1,138
260,79,1,139
280,71,1,139
261,79,1,140
281,71,1,140
262,79,1,141
316,55,1,141
263,78,1,142
278,72,1,142
264,78,1,143
317,55,1,143
265,78,1,144
334,47,1,144
384,25,1,144
266,78,1,145
335,46,1,145
382,26,1,145
267,77,1,146
275,73,1,146
268,77,1,147
276,73,1,147
269,76,1,148
273,74,1,148
270,76,1,149
274,74,1,149
271,75,1,150
272,75,1,150
277,73,1,151
336,45,1,151
362,32,1,151
337,45,1,152
338,45,1,152
339,43,1,152
340,42,1,153
341,41,1,153
342,41,1,153
383,26,1,153
343,41,1,154
344,41,1,154
345,40,1,154
377,28,1,154
346,40,1,155
347,40,1,155
348,40,1,155
370,30,1,155
349,38,1,156
350,37,1,156
351,37,1,156
352,37,1,156
353,36,1,157
354,36,1,157
355,35,1,157
356,35,1,157
357,34,1,158
358,33,1,158
359,33,1,158
360,33,1,158
361,33,1,159
363,32,1,159
364,32,1,159
365,31,1,159
391,22,1,159
366,31,1,160
367,31,1,160
368,31,1,160
369,31,1,160
385,25,1,160
371,30,1,161
372,30,1,161
373,29,1,161
374,29,1,161
375,29,1,161
376,29,1,162
378,27,1,162
379,27,1,162
380,27,1,162
381,27,1,162
386,24,1,163
387,24,1,163
388,23,1,163
389,23,1,163
390,23,1,163
392,22,1,163
393,21,1,164
394,21,1,164
395,21,1,164
396,21,1,164
397,21,1,164
398,20,1,164
399,20,1,164
400,100,2,165
511,50,2,165
401,100,2,166
512,48,2,166
402,99,2,167
510,51,2,167
403,99,2,168
513,48,2,168
404,98,2,169
507,52,2,169
405,97,2,170
501,53,2,170
406,97,2,171
502,53,2,171
407,96,2,172
499,54,2,172
408,96,2,173
500,54,2,173
409,95,2,174
495,55,2,174
410,95,2,175
496,55,2,175
411,95,2,176
497,55,2,176
412,95,2,177
498,55,2,177
413,94,2,178
492,56,2,178
414,94,2,179
493,56,2,179
415,93,2,180
487,57,2,180
416,91,2,181
486,59,2,181
417,91,2,182
488,57,2,182
418,91,2,183
489,57,2,183
419,90,2,184
485,60,2,184
420,90,2,185
490,57,2,185
421,90,2,186
491,57,2,186
422,89,2,187
482,61,2,187
423,89,2,188
483,61,2,188
424,89,2,189
484,61,2,189
425,88,2,190
479,62,2,190
426,87,2,191
475,63,2,191
427,87,2,192
476,63,2,192
428,87,2,193
477,63,2,193
429,86,2,194
471,64,2,194
430,85,2,195
467,65,2,195
431,84,2,196
466,66,2,196
432,84,2,197
468,65,2,197
433,84,2,198
469,65,2,198
434,84,2,199
470,65,2,199
435,84,2,200
472,64,2,200
436,83,2,201
463,67,2,201
437,83,2,202
464,67,2,202
438,81,2,203
459,69,2,203
439,81,2,204
460,69,2,204
440,81,2,205
461,68,2,205
441,80,2,206
462,68,2,206
442,79,2,207
465,67,2,207
443,79,2,208
473,64,2,208
444,79,2,209
474,64,2,209
445,78,2,210
478,63,2,210
446,77,2,211
458,73,2,211
447,77,2,212
480,62,2,212
448,77,2,213
481,62,2,213
449,77,2,214
494,56,2,214
450,76,2,215
456,74,2,215
451,75,2,216
452,75,2,216
453,75,2,217
454,75,2,217
455,75,2,218
457,74,2,218
503,53,2,219
504,53,2,219
523,44,2,219
505,53,2,220
506,53,2,220
524,44,2,220
508,52,2,221
509,52,2,221
519,46,2,221
514,48,2,222
515,48,2,222
516,48,2,222
517,47,2,223
518,47,2,223
520,46,2,223
521,46,2,224
522,45,2,224
525,43,2,224
526,43,2,225
527,42,2,225
528,42,2,225
586,23,2,225
529,42,2,226
530,42,2,226
531,42,2,226
581,24,2,226
532,42,2,227
533,42,2,227
534,41,2,227
579,25,2,227
535,41,2,228
536,40,2,228
537,40,2,228
563,29,2,228
538,39,2,229
539,38,2,229
540,38,2,229
546,35,2,229
541,37,2,230
542,37,2,230
543,37,2,230
544,37,2,230
545,36,2,231
547,34,2,231
548,34,2,231
549,34,2,231
550,34,2,232
551,34,2,232
552,34,2,232
553,33,2,232
554,33,2,233
555,33,2,233
556,32,2,233
557,32,2,233
596,20,2,233
558,31,2,234
559,31,2,234
560,31,2,234
561,30,2,234
571,27,2,234
562,30,2,235
564,29,2,235
565,29,2,235
566,29,2,235
567,29,2,235
568,29,2,236
569,29,2,236
570,28,2,236
572,27,2,236
573,26,2,236
574,26,2,237
575,26,2,237
576,26,2,237
577,26,2,237
578,26,2,237
597,20,2,237
580,25,2,238
582,24,2,238
583,24,2,238
584,24,2,238
585,24,2,238
587,23,2,238
588,22,2,239
589,22,2,239
590,22,2,239
591,22,2,239
592,21,2,239
593,21,2,239
598,20,2,239
594,21,2,240
595,21,2,240
599,20,2,240
