PRN Index,PRN VRAM,PRN Type,GPU Index
268,78,3,72
269,76,3,72
261,93,3,72
234,122,3,73
249,104,3,73
267,81,3,73
284,57,3,73
235,121,3,73
247,106,3,74
231,124,3,74
227,132,3,74
223,137,3,74
465,137,6,75
466,135,6,75
467,128,6,75
485,98,6,75
107,117,1,76
114,112,1,76
115,112,1,76
160,54,1,76
162,53,1,76
163,52,1,76
309,126,4,77
310,124,4,77
311,124,4,77
312,124,4,77
340,89,4,78
327,104,4,78
324,107,4,78
354,79,4,78
371,58,4,78
374,53,4,78
389,129,5,79
446,64,5,79
444,67,5,79
461,43,5,79
442,68,5,79
456,50,5,79
434,74,5,79
394,124,5,80
405,112,5,80
415,106,5,80
430,82,5,80
40,96,0,81
42,93,0,81
46,84,0,81
21,116,0,81
39,97,0,81
273,69,3,82
237,119,3,82
228,127,3,82
225,134,3,82
297,138,4,83
298,137,4,83
299,135,4,83
353,79,4,83
411,108,5,84
393,124,5,84
409,109,5,84
450,55,5,84
443,68,5,84
98,127,1,85
94,133,1,85
103,123,1,85
149,67,1,85
167,40,1,85
126,94,1,86
137,84,1,86
113,113,1,86
136,86,1,86
122,100,1,86
257,97,3,87
262,90,3,87
275,68,3,87
229,127,3,87
287,50,3,87
292,41,3,87
185,108,2,88
202,73,2,88
217,45,2,88
173,132,2,88
177,126,2,88
313,123,4,89
314,119,4,89
315,119,4,89
316,115,4,89
462,140,6,90
463,139,6,90
464,137,6,90
496,84,6,90
383,139,5,91
384,138,5,91
385,134,5,91
424,89,5,91
484,102,6,92
486,94,6,92
487,93,6,92
488,91,6,92
489,91,6,92
502,75,6,93
503,75,6,93
504,74,6,93
505,74,6,93
506,73,6,93
507,73,6,93
521,56,6,93
85,40,0,94
86,40,0,94
70,53,0,94
71,51,0,94
55,76,0,94
57,74,0,94
50,81,0,94
51,80,0,94
219,41,2,95
205,69,2,95
174,131,2,95
194,86,2,95
193,87,2,95
195,84,2,95
246,107,3,96
260,94,3,96
241,113,3,96
283,59,3,96
282,61,3,96
286,51,3,96
41,94,0,97
16,122,0,97
45,85,0,97
62,67,0,97
102,124,1,97
119,106,1,98
96,130,1,98
143,75,1,98
144,74,1,98
164,49,1,98
152,63,1,98
300,135,4,99
301,134,4,99
302,133,4,99
381,43,4,99
380,44,4,99
