PRN Index,PRN VRAM,PRN Type,GPU Index
0,138,0,7
1,135,0,5
2,133,0,5
3,129,0,13
4,128,0,13
5,126,0,36
6,119,0,7
7,118,0,0
8,115,0,5
9,113,0,46
10,113,0,46
11,111,0,5
12,110,0,0
13,109,0,15
14,109,0,0
15,108,0,36
16,106,0,0
17,101,0,36
18,100,0,13
19,99,0,15
20,95,0,36
21,93,0,7
22,91,0,46
23,90,0,15
24,90,0,46
25,87,0,15
26,86,0,13
27,82,0,3
28,82,0,3
29,81,0,3
30,80,0,39
31,80,0,46
32,74,0,7
33,72,0,39
34,69,0,39
35,69,0,39
36,67,0,39
37,65,0,3
38,64,0,7
39,64,0,3
40,63,0,3
41,63,0,3
42,59,0,36
43,57,0,26
44,57,0,15
45,57,0,15
46,56,0,13
47,54,0,26
48,52,0,26
49,51,0,26
50,51,0,26
51,45,0,39
52,43,0,39
53,41,0,39
54,140,1,21
55,138,1,27
56,137,1,18
57,137,1,18
58,136,1,27
59,136,1,33
60,133,1,33
61,132,1,18
62,130,1,33
63,123,1,17
64,122,1,17
65,120,1,17
66,118,1,21
67,116,1,21
68,116,1,21
69,113,1,25
70,112,1,25
71,110,1,28
72,110,1,25
73,107,1,27
74,107,1,28
75,105,1,35
76,105,1,28
77,103,1,35
78,100,1,35
79,98,1,20
80,98,1,27
81,94,1,20
82,94,1,35
83,93,1,20
84,92,1,17
85,89,1,25
86,89,1,49
87,87,1,49
88,87,1,33
89,83,1,28
90,82,1,49
91,81,1,49
92,79,1,35
93,79,1,28
94,78,1,32
95,76,1,49
96,76,1,25
97,73,1,20
98,73,1,32
99,72,1,20
100,71,1,1
101,71,1,32
102,70,1,20
103,69,1,32
104,67,1,49
105,63,1,1
106,63,1,18
107,62,1,32
108,58,1,1
109,57,1,1
110,57,1,1
111,54,1,32
112,53,1,1
113,49,1,1
114,47,1,32
115,46,1,1
116,41,1,1
117,41,1,17
118,41,1,32
119,138,2,14
120,138,2,34
121,137,2,8
122,131,2,34
123,130,2,6
124,126,2,9
125,125,2,42
126,125,2,42
127,124,2,47
128,121,2,14
129,121,2,8
130,120,2,14
131,119,2,34
132,119,2,14
133,114,2,6
134,113,2,47
135,112,2,11
136,111,2,6
137,109,2,34
138,105,2,42
139,103,2,4
140,102,2,8
141,102,2,42
142,102,2,11
143,98,2,11
144,97,2,11
145,94,2,9
146,94,2,9
147,94,2,45
148,89,2,47
149,89,2,11
150,89,2,9
151,87,2,4
152,87,2,45
153,86,2,9
154,86,2,6
155,86,2,47
156,84,2,4
157,84,2,47
158,83,2,4
159,78,2,4
160,69,2,8
161,63,2,8
162,57,2,26
163,57,2,45
164,56,2,6
165,56,2,4
166,51,2,26
167,45,2,26
168,45,2,45
169,43,2,45
170,41,2,26
171,41,2,45
172,40,2,42
173,138,3,44
174,137,3,12
175,135,3,12
176,127,3,37
177,122,3,44
178,122,3,41
179,119,3,44
180,119,3,10
181,118,3,44
182,116,3,2
183,115,3,10
184,113,3,37
185,110,3,10
186,109,3,12
187,108,3,37
188,108,3,12
189,105,3,40
190,103,3,41
191,102,3,2
192,101,3,10
193,100,3,40
194,100,3,41
195,96,3,2
196,91,3,29
197,90,3,41
198,89,3,2
199,88,3,29
200,86,3,40
201,85,3,41
202,83,3,37
203,79,3,40
204,78,3,2
205,78,3,43
206,78,3,29
207,77,3,29
208,76,3,29
209,72,3,29
210,70,3,40
211,69,3,43
212,66,3,43
213,60,3,43
214,59,3,40
215,53,3,10
216,53,3,43
217,50,3,43
218,48,3,37
219,42,3,43
220,133,4,38
221,133,4,16
222,132,4,22
223,131,4,22
224,128,4,38
225,127,4,31
226,125,4,31
227,124,4,16
228,122,4,16
229,118,4,19
230,117,4,48
231,117,4,23
232,117,4,22
233,114,4,22
234,112,4,23
235,106,4,16
236,103,4,23
237,102,4,24
238,99,4,30
239,98,4,48
240,96,4,23
241,91,4,24
242,89,4,30
243,89,4,24
244,88,4,48
245,88,4,38
246,86,4,31
247,84,4,31
248,81,4,38
249,79,4,24
250,76,4,24
251,76,4,31
252,74,4,30
253,74,4,48
254,74,4,48
255,73,4,19
256,71,4,30
257,69,4,30
258,63,4,30
259,61,4,24
260,58,4,19
261,56,4,19
262,55,4,19
263,53,4,19
264,49,4,23
265,46,4,48
266,43,4,38
267,41,4,19
268,41,4,19
