PRN Index,PRN VRAM,PRN Type,GPU Index
0,100,0,71
1,100,0,72
2,99,0,77
3,98,0,78
4,98,0,96
5,97,0,127
6,97,0,83
7,97,0,53
8,97,0,54
9,97,0,64
10,97,0,66
11,97,0,68
12,96,0,89
13,96,0,95
14,96,0,274
15,96,0,344
16,96,0,345
17,96,0,346
18,95,0,350
19,95,0,342
20,95,0,288
21,95,0,218
22,94,0,76
23,93,0,84
24,93,0,126
25,93,0,101
26,92,0,41
27,91,0,44
28,91,0,47
29,91,0,50
30,91,0,51
31,90,0,57
32,90,0,59
33,90,0,186
34,89,0,69
35,89,0,75
36,88,0,100
37,88,0,103
38,88,0,105
39,87,0,109
40,87,0,113
41,86,0,114
42,85,0,115
43,85,0,190
44,85,0,124
45,84,0,129
46,84,0,130
47,84,0,131
48,84,0,132
49,83,0,135
50,83,0,60
51,83,0,145
52,83,0,148
53,82,0,149
54,81,0,140
55,81,0,160
56,81,0,162
57,81,0,163
58,81,0,165
59,81,0,166
60,80,0,173
61,80,0,178
62,80,0,295
63,80,0,158
64,80,0,193
65,80,0,197
66,80,0,204
67,80,0,291
68,79,0,207
69,79,0,215
70,79,0,217
71,79,0,310
72,79,0,222
73,79,0,225
74,78,0,228
75,78,0,230
76,78,0,236
77,78,0,244
78,77,0,247
79,77,0,248
80,76,0,251
81,76,0,252
82,76,0,255
83,76,0,261
84,76,0,262
85,75,0,264
86,75,0,264
87,75,0,271
88,74,0,251
89,73,0,247
90,73,0,248
91,73,0,252
92,73,0,255
93,73,0,261
94,72,0,228
95,72,0,230
96,72,0,236
97,72,0,244
98,71,0,207
99,71,0,215
100,70,0,173
101,70,0,178
102,69,0,158
103,69,0,160
104,69,0,225
105,68,0,140
106,68,0,163
107,68,0,165
108,67,0,135
109,66,0,129
110,66,0,130
111,66,0,131
112,66,0,132
113,66,0,162
114,65,0,115
115,65,0,124
116,64,0,114
117,63,0,109
118,63,0,113
119,62,0,100
120,61,0,69
121,61,0,75
122,61,0,103
123,61,0,105
124,60,0,57
125,60,0,59
126,60,0,60
127,60,0,149
128,60,0,145
129,59,0,205
130,59,0,47
131,59,0,50
132,59,0,51
133,59,0,148
134,58,0,41
135,58,0,166
136,58,0,318
137,57,0,101
138,57,0,84
139,56,0,76
140,56,0,126
141,56,0,205
142,56,0,193
143,56,0,197
144,55,0,204
145,55,0,44
146,55,0,217
147,54,0,89
148,54,0,95
149,54,0,218
150,54,0,222
151,53,0,53
152,53,0,54
153,52,0,64
154,52,0,66
155,52,0,68
156,52,0,333
157,52,0,262
158,52,0,271
159,51,0,190
160,51,0,274
161,51,0,278
162,50,0,278
163,50,0,283
164,50,0,283
165,50,0,283
166,49,0,278
167,49,0,286
168,49,0,286
169,49,0,286
170,49,0,289
171,49,0,289
172,49,0,289
173,48,0,143
174,48,0,317
175,47,0,96
176,47,0,291
177,46,0,293
178,46,0,293
179,46,0,293
180,46,0,294
181,45,0,294
182,45,0,294
183,44,0,295
184,43,0,127
185,43,0,342
186,43,0,298
187,43,0,298
188,42,0,298
189,42,0,301
190,42,0,302
191,42,0,301
192,42,0,302
193,42,0,301
194,39,0,302
195,38,0,307
196,37,0,307
197,37,0,307
198,37,0,307
199,36,0,308
200,36,0,308
201,36,0,308
202,36,0,308
203,36,0,310
204,35,0,143
205,35,0,205
206,35,0,310
207,35,0,317
208,35,0,317
209,34,0,186
210,32,0,317
211,32,0,143
212,32,0,318
213,31,0,143
214,31,0,318
215,31,0,326
216,30,0,326
217,30,0,326
218,29,0,326
219,29,0,326
220,29,0,328
221,29,0,328
222,27,0,302
223,27,0,328
224,27,0,328
225,26,0,328
226,26,0,333
227,26,0,333
228,25,0,295
229,24,0,301
230,23,0,271
231,23,0,318
232,23,0,333
233,22,0,262
234,22,0,298
235,22,0,291
236,22,0,333
237,21,0,337
238,21,0,337
239,21,0,337
240,100,1,55
241,100,1,63
242,99,1,70
243,99,1,81
244,98,1,82
245,97,1,52
246,96,1,48
247,96,1,87
248,96,1,92
249,96,1,98
250,95,1,102
251,94,1,107
252,94,1,111
253,94,1,116
254,93,1,117
255,91,1,118
256,91,1,120
257,91,1,121
258,90,1,125
259,90,1,134
260,89,1,136
261,88,1,139
262,88,1,142
263,88,1,144
264,88,1,146
265,88,1,151
266,87,1,152
267,87,1,154
268,86,1,156
269,86,1,164
270,86,1,170
271,86,1,174
272,85,1,179
273,84,1,180
274,84,1,185
275,82,1,189
276,81,1,194
277,81,1,195
278,80,1,123
279,79,1,196
280,79,1,199
281,79,1,200
282,79,1,201
283,78,1,202
284,78,1,209
285,77,1,211
286,77,1,213
287,76,1,214
288,75,1,219
289,75,1,219
290,74,1,214
291,74,1,220
292,74,1,220
293,74,1,223
294,74,1,223
295,74,1,229
296,73,1,211
297,73,1,213
298,72,1,202
299,72,1,209
300,72,1,229
301,71,1,196
302,71,1,199
303,71,1,200
304,71,1,201
305,71,1,234
306,70,1,234
307,70,1,235
308,69,1,194
309,69,1,195
310,69,1,235
311,68,1,189
312,68,1,239
313,67,1,239
314,67,1,242
315,67,1,242
316,67,1,243
317,67,1,243
318,67,1,246
319,67,1,246
320,67,1,249
321,66,1,180
322,66,1,185
323,66,1,249
324,66,1,254
325,66,1,181
326,64,1,156
327,64,1,164
328,64,1,170
329,64,1,174
330,63,1,152
331,63,1,154
332,62,1,139
333,61,1,136
334,61,1,142
335,61,1,144
336,60,1,125
337,59,1,118
338,59,1,120
339,59,1,121
340,59,1,134
341,59,1,146
342,59,1,151
343,59,1,179
344,58,1,254
345,58,1,257
346,57,1,117
347,57,1,257
348,56,1,107
349,56,1,111
350,56,1,116
351,56,1,259
352,55,1,102
353,55,1,259
354,55,1,266
355,54,1,48
356,54,1,87
357,54,1,92
358,54,1,98
359,54,1,266
360,53,1,52
361,53,1,268
362,52,1,82
363,52,1,268
364,51,1,70
365,51,1,81
366,51,1,269
367,49,1,55
368,49,1,63
369,48,1,269
370,48,1,269
371,47,1,275
372,47,1,275
373,47,1,275
374,47,1,276
375,46,1,276
376,45,1,268
377,45,1,276
378,45,1,292
379,45,1,292
380,45,1,292
381,44,1,297
382,44,1,297
383,44,1,297
384,44,1,305
385,43,1,305
386,43,1,305
387,42,1,309
388,42,1,309
389,42,1,309
390,41,1,266
391,41,1,312
392,41,1,312
393,41,1,312
394,40,1,313
395,39,1,259
396,38,1,313
397,38,1,313
398,38,1,319
399,38,1,319
400,37,1,319
401,37,1,319
402,36,1,322
403,36,1,322
404,36,1,322
405,36,1,322
406,36,1,331
407,36,1,331
408,35,1,257
409,35,1,331
410,34,1,313
411,34,1,331
412,34,1,332
413,33,1,332
414,33,1,332
415,33,1,332
416,33,1,335
417,33,1,335
418,32,1,335
419,32,1,335
420,32,1,343
421,32,1,343
422,32,1,343
423,32,1,343
424,31,1,347
425,31,1,347
426,31,1,347
427,31,1,347
428,30,1,181
429,30,1,181
430,30,1,123
431,30,1,123
432,29,1,351
433,29,1,351
434,29,1,351
435,29,1,351
436,29,1,351
437,28,1,56
438,28,1,58
439,27,1,312
440,26,1,254
441,26,1,347
442,26,1,61
443,26,1,61
444,25,1,62
445,24,1,309
446,24,1,181
447,24,1,62
448,23,1,58
449,23,1,62
450,22,1,343
451,22,1,56
452,22,1,62
453,22,1,62
454,21,1,62
455,21,1,65
456,21,1,65
457,20,1,305
458,20,1,335
459,20,1,65
460,20,1,65
461,100,2,323
462,100,2,267
463,100,2,340
464,100,2,273
465,99,2,93
466,98,2,198
467,98,2,250
468,98,2,336
469,97,2,133
470,95,2,138
471,95,2,329
472,94,2,299
473,94,2,128
474,94,2,208
475,94,2,73
476,94,2,315
477,93,2,182
478,93,2,311
479,93,2,175
480,93,2,91
481,93,2,74
482,93,2,334
483,92,2,324
484,92,2,161
485,92,2,258
486,91,2,159
487,91,2,122
488,91,2,282
489,91,2,304
490,90,2,245
491,90,2,327
492,90,2,303
493,90,2,97
494,90,2,260
495,89,2,263
496,89,2,168
497,89,2,46
498,89,2,141
499,89,2,330
500,89,2,86
501,89,2,265
502,88,2,226
503,88,2,88
504,88,2,191
505,88,2,187
506,87,2,237
507,87,2,253
508,86,2,157
509,86,2,150
510,86,2,272
511,86,2,67
512,85,2,104
513,85,2,184
514,85,2,224
515,85,2,147
516,84,2,316
517,84,2,256
518,83,2,221
519,83,2,106
520,83,2,188
521,83,2,231
522,82,2,341
523,82,2,212
524,82,2,287
525,82,2,85
526,82,2,169
527,81,2,232
528,81,2,240
529,81,2,270
530,81,2,285
531,81,2,137
532,80,2,338
533,80,2,119
534,80,2,183
535,80,2,90
