PRN Index,PRN VRAM,PRN Type,GPU Index
0,10,0,0
1,10,0,7
2,10,0,0
3,10,0,0
4,10,0,0
5,10,0,0
6,10,0,0
7,9,0,0
8,9,0,0
9,9,0,0
10,9,0,0
11,8,0,10
12,8,0,10
13,8,0,10
14,8,0,10
15,8,0,10
16,8,0,10
17,8,0,10
18,7,0,10
19,7,0,10
20,7,0,10
21,7,0,10
22,7,0,10
23,7,0,10
24,7,0,7
25,7,0,7
26,7,0,7
27,7,0,7
28,6,0,7
29,6,0,7
30,6,0,11
31,6,0,7
32,6,0,7
33,6,0,11
34,6,0,7
35,5,0,11
36,5,0,7
37,5,0,7
38,5,0,11
39,5,0,11
40,5,0,7
41,4,0,11
42,4,0,11
43,4,0,0
44,4,0,11
45,4,0,7
46,4,0,11
47,4,0,11
48,4,0,11
49,3,0,7
50,3,0,11
51,3,0,7
52,3,0,11
53,3,0,7
54,2,0,10
55,2,0,7
56,2,0,11
57,2,0,7
58,10,1,3
59,10,1,3
60,10,1,14
61,10,1,3
62,10,1,3
63,10,1,3
64,9,1,14
65,9,1,14
66,9,1,14
67,9,1,14
68,8,1,14
69,8,1,14
70,8,1,14
71,8,1,14
72,8,1,13
73,8,1,13
74,7,1,14
75,7,1,13
76,7,1,13
77,7,1,14
78,7,1,14
79,7,1,13
80,6,1,13
81,6,1,13
82,6,1,13
83,6,1,13
84,6,1,13
85,5,1,13
86,5,1,13
87,5,1,13
88,4,1,13
89,4,1,13
90,4,1,13
91,4,1,13
92,4,1,3
93,3,1,3
94,3,1,3
95,2,1,13
96,2,1,3
97,2,1,3
98,2,1,3
99,2,1,3
100,10,2,2
101,10,2,2
102,10,2,2
103,10,2,2
104,10,2,2
105,10,2,2
106,10,2,2
107,10,2,2
108,10,2,2
109,9,2,2
110,9,2,5
111,9,2,5
112,9,2,5
113,9,2,5
114,9,2,5
115,9,2,5
116,8,2,5
117,8,2,5
118,8,2,5
119,8,2,5
120,8,2,5
121,8,2,12
122,8,2,12
123,8,2,12
124,7,2,12
125,7,2,12
126,7,2,12
127,7,2,12
128,7,2,12
129,7,2,12
130,7,2,12
131,7,2,12
132,7,2,12
133,6,2,5
134,6,2,12
135,6,2,12
136,6,2,6
137,5,2,6
138,5,2,6
139,5,2,6
140,5,2,6
141,4,2,6
142,4,2,6
143,4,2,6
144,4,2,6
145,4,2,6
146,4,2,6
147,3,2,6
148,3,2,6
149,3,2,6
150,3,2,6
151,3,2,6
152,3,2,6
153,2,2,6
154,10,3,9
155,10,3,9
156,10,3,9
157,10,3,9
158,10,3,9
159,9,3,9
160,9,3,9
161,9,3,9
162,9,3,9
163,9,3,9
164,9,3,8
165,9,3,8
166,9,3,8
167,9,3,8
168,9,3,8
169,8,3,8
170,8,3,8
171,8,3,8
172,8,3,8
173,8,3,8
174,7,3,8
175,7,3,8
176,7,3,4
177,6,3,4
178,6,3,4
179,6,3,4
180,6,3,4
181,6,3,4
182,5,3,9
183,5,3,4
184,5,3,4
185,4,3,4
186,4,3,4
187,4,3,4
188,3,3,4
189,3,3,4
190,3,3,4
191,3,3,4
192,3,3,4
193,2,3,4
194,2,3,4
195,2,3,4
196,2,3,4
