PRN Index,PRN VRAM,PRN Type,GPU Index
153,46,0,64
154,46,0,83
155,46,0,222
156,43,0,271
157,42,0,188
158,42,0,81
159,42,0,77
160,40,0,164
161,40,0,152
162,40,0,271
163,39,0,129
164,39,0,129
165,39,0,283
166,39,0,208
167,39,0,142
168,39,0,100
169,38,0,142
170,38,0,164
171,37,0,185
172,37,0,107
173,36,0,233
174,36,0,153
175,35,0,207
176,34,0,251
177,34,0,185
178,33,0,57
179,33,0,57
180,33,0,207
181,32,0,225
182,32,0,201
183,31,0,68
184,31,0,233
185,31,0,68
186,31,0,47
187,30,0,286
188,30,0,47
189,30,0,158
190,29,0,112
191,28,0,94
192,28,0,257
193,28,0,193
194,25,0,183
195,25,0,222
196,25,0,261
197,24,0,185
198,23,0,251
199,23,0,112
200,23,0,251
201,22,0,107
202,21,0,286
203,21,0,261
204,21,0,278
205,21,0,257
206,20,0,257
207,20,0,196
208,20,0,87
209,100,1,105
210,100,1,291
211,99,1,288
212,98,1,54
213,98,1,252
214,98,1,83
215,98,1,109
216,97,1,245
217,97,1,187
218,97,1,167
219,97,1,213
220,97,1,131
221,96,1,103
222,96,1,67
223,96,1,282
224,96,1,144
225,95,1,37
226,94,1,254
227,94,1,113
228,94,1,20
229,94,1,172
230,92,1,150
231,92,1,35
232,92,1,190
233,90,1,46
234,90,1,259
235,89,1,140
236,87,1,122
237,87,1,276
238,86,1,209
239,86,1,281
240,86,1,176
241,86,1,220
242,86,1,149
243,85,1,197
244,85,1,163
245,84,1,162
246,84,1,119
247,84,1,219
248,84,1,139
249,83,1,230
250,83,1,121
251,82,1,95
252,82,1,198
253,82,1,159
254,82,1,96
255,82,1,160
256,81,1,239
257,80,1,120
258,80,1,21
259,79,1,135
260,79,1,52
261,79,1,195
262,79,1,111
263,78,1,3
264,78,1,192
265,78,1,127
266,78,1,224
267,77,1,229
268,77,1,253
269,76,1,102
270,76,1,72
271,75,1,242
272,75,1,23
273,74,1,168
274,74,1,49
275,73,1,49
276,73,1,11
277,73,1,171
278,72,1,221
279,71,1,266
280,71,1,3
281,71,1,135
282,70,1,89
283,70,1,203
284,69,1,21
285,68,1,29
286,68,1,96
287,68,1,136
288,67,1,50
289,67,1,84
290,65,1,262
291,65,1,240
292,63,1,45
293,62,1,119
294,62,1,11
295,61,1,95
296,61,1,92
297,61,1,260
298,60,1,73
299,60,1,115
300,60,1,29
301,60,1,209
302,59,1,205
303,58,1,79
304,57,1,219
305,57,1,247
306,57,1,216
307,57,1,263
308,56,1,79
309,55,1,199
310,55,1,260
311,55,1,161
312,55,1,150
313,55,1,268
314,55,1,154
315,55,1,89
316,55,1,122
317,55,1,190
318,54,1,65
319,53,1,50
320,51,1,114
321,51,1,160
322,51,1,241
323,51,1,227
324,51,1,121
325,50,1,37
326,49,1,65
327,49,1,241
328,48,1,154
329,48,1,52
330,48,1,240
331,47,1,254
332,47,1,108
333,47,1,114
334,47,1,246
335,46,1,114
336,45,1,130
337,45,1,161
338,45,1,144
339,43,1,246
340,42,1,65
341,41,1,84
342,41,1,62
343,41,1,161
344,41,1,252
345,40,1,60
346,40,1,229
347,40,1,133
348,40,1,159
349,38,1,218
350,37,1,143
351,37,1,240
352,37,1,20
353,36,1,266
354,36,1,79
355,35,1,270
356,35,1,198
357,34,1,270
358,33,1,140
359,33,1,239
360,33,1,255
361,33,1,200
362,32,1,259
363,32,1,260
364,32,1,266
365,31,1,268
366,31,1,130
367,31,1,133
368,31,1,60
369,31,1,123
370,30,1,246
371,30,1,216
372,30,1,84
373,29,1,123
374,29,1,198
375,29,1,246
376,29,1,268
377,28,1,140
378,27,1,130
379,27,1,200
380,27,1,159
381,27,1,108
382,26,1,187
383,26,1,162
384,25,1,89
385,25,1,60
386,24,1,245
387,24,1,205
388,23,1,62
389,23,1,52
390,23,1,227
391,22,1,149
392,22,1,138
393,21,1,220
394,21,1,178
395,21,1,218
396,21,1,245
397,21,1,171
398,20,1,175
399,20,1,35
400,100,2,58
401,100,2,69
402,99,2,258
403,99,2,155
404,98,2,112
405,97,2,126
406,97,2,66
407,96,2,175
408,96,2,226
409,95,2,232
410,95,2,238
411,95,2,215
412,95,2,53
413,94,2,211
414,94,2,93
415,93,2,56
416,91,2,42
417,91,2,265
418,91,2,107
419,90,2,274
420,90,2,118
421,90,2,132
422,89,2,223
423,89,2,264
424,89,2,123
425,88,2,286
426,87,2,148
427,87,2,174
428,87,2,287
429,86,2,275
430,85,2,97
431,84,2,218
432,84,2,57
433,84,2,86
434,84,2,277
435,84,2,91
436,83,2,115
437,83,2,217
438,81,2,110
439,81,2,80
440,81,2,257
441,80,2,45
442,79,2,270
443,79,2,137
444,79,2,284
445,78,2,88
446,77,2,62
447,77,2,165
448,77,2,76
449,77,2,133
450,76,2,12
451,75,2,203
452,75,2,44
453,75,2,263
454,75,2,31
455,75,2,146
456,74,2,292
457,74,2,8
458,73,2,235
459,69,2,101
460,69,2,7
461,68,2,189
462,68,2,102
463,67,2,222
464,67,2,40
465,67,2,271
466,66,2,189
467,65,2,86
468,65,2,108
469,65,2,273
470,65,2,195
471,64,2,200
472,64,2,184
473,64,2,176
474,64,2,80
475,63,2,137
476,63,2,128
477,63,2,97
478,63,2,71
479,62,2,91
480,62,2,38
481,62,2,16
482,61,2,221
483,61,2,284
484,61,2,117
485,60,2,1
486,59,2,38
487,57,2,63
488,57,2,94
489,57,2,1
490,57,2,192
491,57,2,51
492,56,2,204
493,56,2,197
494,56,2,8
495,55,2,211
496,55,2,34
497,55,2,40
498,55,2,185
499,54,2,201
500,54,2,163
501,53,2,223
502,53,2,230
503,53,2,61
504,53,2,66
505,53,2,118
506,53,2,60
507,52,2,171
508,52,2,117
509,52,2,7
510,51,2,61
511,50,2,153
512,48,2,167
513,48,2,59
514,48,2,275
515,48,2,59
516,48,2,291
517,47,2,33
518,47,2,34
519,46,2,130
520,46,2,74
521,46,2,232
522,45,2,51
523,44,2,92
524,44,2,154
525,43,2,217
526,43,2,227
527,42,2,149
528,42,2,169
529,42,2,288
530,42,2,100
531,42,2,180
532,42,2,110
533,42,2,264
534,41,2,152
535,41,2,283
536,40,2,59
537,40,2,162
538,39,2,172
539,38,2,281
540,38,2,101
541,37,2,109
542,37,2,33
543,37,2,241
544,37,2,258
545,36,2,279
546,35,2,67
547,34,2,77
548,34,2,51
549,34,2,81
550,34,2,184
551,34,2,18
552,34,2,18
553,33,2,117
554,33,2,88
555,33,2,174
556,32,2,145
557,32,2,134
558,31,2,44
559,31,2,175
560,31,2,268
561,30,2,229
562,30,2,234
563,29,2,151
564,29,2,158
565,29,2,253
566,29,2,82
567,29,2,212
568,29,2,42
569,29,2,1
570,28,2,259
571,27,2,242
572,27,2,253
573,26,2,174
574,26,2,276
575,26,2,18
576,26,2,193
577,26,2,200
578,26,2,225
579,25,2,170
580,25,2,47
581,24,2,103
582,24,2,7
583,24,2,290
584,24,2,205
585,24,2,207
586,23,2,44
587,23,2,193
588,22,2,234
589,22,2,169
590,22,2,274
591,22,2,71
592,21,2,101
593,21,2,132
594,21,2,120
595,21,2,235
596,20,2,54
597,20,2,239
598,20,2,148
599,20,2,44
