PRN Index,PRN VRAM,PRN Type,GPU Index
221,40,2,8
222,138,3,19
223,137,3,19
224,134,3,19
225,134,3,67
226,132,3,67
227,132,3,67
228,127,3,13
229,127,3,13
230,126,3,13
231,124,3,33
232,123,3,33
233,123,3,33
234,122,3,45
235,121,3,33
236,120,3,13
237,119,3,45
238,118,3,45
239,114,3,56
240,114,3,45
241,113,3,56
242,111,3,56
243,111,3,56
244,109,3,73
245,107,3,73
246,107,3,73
247,106,3,73
248,105,3,92
249,104,3,92
250,102,3,92
251,102,3,67
252,101,3,92
253,100,3,58
254,99,3,58
255,98,3,58
256,98,3,58
257,97,3,58
258,96,3,39
259,94,3,39
260,94,3,39
261,93,3,39
262,90,3,19
263,86,3,92
264,86,3,39
265,85,3,72
266,82,3,72
267,81,3,72
268,78,3,72
269,76,3,72
270,75,3,72
271,74,3,75
272,72,3,75
273,69,3,75
274,68,3,75
275,68,3,73
276,68,3,75
277,67,3,75
278,67,3,96
279,65,3,75
280,64,3,96
281,63,3,96
282,61,3,96
283,59,3,96
284,57,3,96
285,56,3,96
286,51,3,56
287,50,3,11
288,46,3,96
289,46,3,11
290,45,3,11
291,41,3,11
292,41,3,11
293,40,3,11
294,139,4,64
295,139,4,79
296,139,4,3
297,138,4,82
298,137,4,84
299,135,4,64
300,135,4,82
301,134,4,64
302,133,4,84
303,132,4,84
304,130,4,93
305,130,4,93
306,130,4,60
307,129,4,93
308,127,4,60
309,126,4,31
310,124,4,31
311,124,4,60
312,124,4,31
313,123,4,31
314,119,4,79
315,119,4,60
316,115,4,79
317,115,4,85
318,114,4,79
319,113,4,85
320,113,4,85
321,112,4,57
322,110,4,50
323,109,4,93
324,107,4,14
325,107,4,85
326,105,4,50
327,104,4,47
328,102,4,47
329,100,4,47
330,99,4,47
331,98,4,14
332,97,4,50
333,96,4,14
334,95,4,47
335,94,4,14
336,92,4,65
337,92,4,14
338,91,4,64
339,91,4,70
340,89,4,70
341,89,4,70
342,89,4,70
343,88,4,70
344,87,4,84
345,86,4,65
346,85,4,65
347,84,4,65
348,84,4,65
349,83,4,81
350,83,4,81
351,82,4,81
352,81,4,81
353,79,4,81
354,79,4,81
355,78,4,9
356,78,4,50
357,76,4,9
358,75,4,9
359,73,4,9
360,67,4,65
361,66,4,4
362,65,4,50
363,63,4,9
364,63,4,9
365,63,4,9
366,62,4,4
367,62,4,4
368,59,4,4
369,59,4,4
370,58,4,4
371,58,4,4
372,57,4,4
373,53,4,32
374,53,4,32
375,50,4,32
376,49,4,32
377,45,4,32
378,45,4,32
379,44,4,32
380,44,4,32
381,43,4,32
382,42,4,32
383,139,5,54
384,138,5,54
385,134,5,54
386,134,5,42
387,129,5,16
388,129,5,51
389,129,5,51
390,127,5,25
391,127,5,35
392,124,5,40
393,124,5,40
394,124,5,40
395,123,5,16
396,121,5,40
397,121,5,10
398,120,5,10
399,119,5,10
400,117,5,51
401,117,5,10
402,115,5,16
403,114,5,42
404,113,5,46
405,112,5,74
406,112,5,46
407,110,5,46
408,110,5,74
409,109,5,48
410,109,5,46
411,108,5,74
412,108,5,48
413,108,5,42
414,106,5,12
415,106,5,48
416,106,5,48
417,97,5,12
418,97,5,12
419,94,5,12
420,93,5,68
421,92,5,12
422,91,5,35
423,90,5,68
424,89,5,68
425,88,5,35
426,87,5,68
427,85,5,42
428,85,5,68
429,82,5,76
430,82,5,25
431,80,5,76
432,78,5,35
433,78,5,35
434,74,5,76
435,74,5,76
436,74,5,16
437,73,5,76
438,73,5,76
439,71,5,48
440,70,5,51
441,69,5,17
442,68,5,17
443,68,5,25
444,67,5,17
445,67,5,17
446,64,5,25
447,60,5,17
448,59,5,25
449,58,5,17
450,55,5,16
451,55,5,42
452,54,5,46
453,54,5,25
454,53,5,17
455,53,5,68
456,50,5,54
457,46,5,25
458,46,5,51
459,44,5,17
460,44,5,74
461,43,5,74
462,140,6,77
463,139,6,77
464,137,6,6
465,137,6,77
466,135,6,6
467,128,6,6
468,127,6,78
469,123,6,89
470,123,6,91
471,123,6,91
472,121,6,89
473,121,6,80
474,120,6,22
475,118,6,22
476,117,6,22
477,116,6,22
478,112,6,89
479,112,6,91
480,110,6,3
481,110,6,89
482,108,6,15
483,106,6,15
484,102,6,91
485,98,6,6
486,94,6,15
487,93,6,15
488,91,6,69
489,91,6,69
490,91,6,15
491,90,6,69
492,90,6,69
493,86,6,69
494,86,6,66
495,85,6,66
496,84,6,77
497,83,6,66
498,81,6,66
499,80,6,66
500,78,6,66
501,76,6,36
502,75,6,36
503,75,6,29
504,74,6,29
505,74,6,36
506,73,6,36
507,73,6,29
508,73,6,36
509,73,6,29
510,70,6,36
511,68,6,29
512,66,6,37
513,65,6,37
514,65,6,29
515,61,6,29
516,60,6,37
517,58,6,37
518,58,6,37
519,58,6,36
520,56,6,37
521,56,6,37
522,56,6,37
523,54,6,3
524,52,6,3
525,51,6,3
526,51,6,3
527,51,6,78
528,50,6,78
529,48,6,78
530,46,6,78
531,46,6,78
532,45,6,78
533,44,6,69
534,44,6,78
535,43,6,78
536,42,6,3
537,40,6,91
